N_unmapped	713618	713618	713618
N_multimapping	734286	734286	734286
N_noFeature	421500	7028948	7395013
N_ambiguous	1070382	35554	35758
Phatr3_J31400	12	3	9
Phatr3_J42422	144	83	61
Phatr3_J31402	0	0	0
Phatr3_J42423	20	14	7
Phatr3_J42424	1268	628	641
Phatr3_J7430	330	203	127
Phatr3_J42426	4268	2252	2083
Phatr3_EG02408	4758	2531	2309
Phatr3_J31409	8389	4398	4001
Phatr3_J42428	759	381	390
Phatr3_J42429	1394	738	691
Phatr3_EG01843	391	214	211
Phatr3_J42431	177	102	75
Phatr3_J42432	291	147	144
Phatr3_J4937	3516	1784	1732
Phatr3_J42434	3091	1626	1618
Phatr3_J9344	909	555	504
Phatr3_J8866	2623	1386	1237
Phatr3_J42437	77	42	35
Phatr3_J31420	605	330	285
Phatr3_J9252	575	313	272
Phatr3_J42439	1150	571	579
Phatr3_J31423	246	108	138
Phatr3_J42440	242	130	112
Phatr3_J42441	2373	1278	1117
Phatr3_J42442	4835	2448	2408
Phatr3_J6387	470	235	235
Phatr3_J42443	645	332	316
Phatr3_J31429	119	148	169
Phatr3_EG01838	0	98	97
Phatr3_J53929	1139	578	561
Phatr3_EG01882	628	336	292
Phatr3_J31431	0	0	0
Phatr3_EG01820	8	86	126
Phatr3_J31432	1	122	83
Phatr3_J31433	4180	2890	2586
Phatr3_EG01782	0	637	659
Phatr3_J31434	164	79	85
Phatr3_EG02461	545	273	272
Phatr3_J31436	742	366	376
Phatr3_J31437	523	266	257
Phatr3_J42447	504	652	672
Phatr3_EG01815	556	706	670
Phatr3_J31440	1862	989	874
Phatr3_J17166	1296	669	627
Phatr3_J31442	268	135	133
Phatr3_J42451	34	15	19
Phatr3_J42452	174	92	82
Phatr3_EG02462	5275	2770	2507
Phatr3_EG02453	582	328	254
Phatr3_J31447	1181	584	597
Phatr3_J17172	242	113	129
Phatr3_EG02409	1480	728	753
Phatr3_J9359	650	349	302
Phatr3_J42457	1313	686	628
Phatr3_J31453	181	100	81
Phatr3_J42458	2068	1032	1038
Phatr3_J42459	552	268	284
Phatr3_J8760	353	189	164
Phatr3_J42461	176	99	77
Phatr3_J31458	201	90	111
Phatr3_EG01752	291	168	171
Phatr3_J53933	1276	621	700
Phatr3_J42464	291	141	150
Phatr3_J17184	692	329	363
Phatr3_J42466	257	128	129
Phatr3_EG02454	3927	1950	1977
Phatr3_J31465	344	186	158
Phatr3_EG02455	44	28	16
Phatr3_EG02451	516	261	255
Phatr3_J8934	279	126	154
Phatr3_J31469	359	234	125
Phatr3_EG02456	3270	1597	1673
Phatr3_J42473	304	154	150
Phatr3_J42474	212	122	90
Phatr3_J17198	1569	1307	1237
Phatr3_J31474	3958	2396	2537
Phatr3_EG02407	3462	1786	1677
Phatr3_J42479	266	142	124
Phatr3_J42481	711	388	400
Phatr3_J17199	1556	769	864
Phatr3_J42483	2325	1174	1151
Phatr3_J42484	658	358	300
Phatr3_J53935	4765	2357	2408
Phatr3_J9462	7306	3724	3592
Phatr3_J42487	1282	711	573
Phatr3_J31486	390	191	199
Phatr3_J42488	1030	547	509
Phatr3_J9007	446	235	239
Phatr3_J9033	1180	606	574
Phatr3_J3311	468	249	219
Phatr3_J9319	850	428	422
Phatr3_J31492	496	239	257
Phatr3_J17215	466	224	243
Phatr3_J31494	282	134	148
Phatr3_J42494	2049	3060	2839
Phatr3_EG01836	2	1830	2022
Phatr3_J42495	393	219	175
Phatr3_J42496	699	376	345
Phatr3_J42497	2700	1506	1336
Phatr3_EG01753	6	50	72
Phatr3_J42498	491	257	234
Phatr3_EG01826	846	455	391
Phatr3_J42500	511	277	235
Phatr3_J42501	834	791	780
Phatr3_EG01854	0	99	119
Phatr3_EG01855	0	273	246
Phatr3_J42502	71	36	35
Phatr3_J42503	666	310	356
Phatr3_J8683	255	151	104
Phatr3_J42504	862	1603	1494
Phatr3_EG01833	0	1096	1131
Phatr3_J42505	1382	716	666
Phatr3_J31508	249	153	99
Phatr3_EG02200	5	6	1
Phatr3_EG02192	21037	10973	10065
